Date,MERVAL,FRAN,TECO2,GGAL,COME,ALUA,APBR,TS,PAMP,EDN,BMA,YPFD,
1/11/2011,3545.709961,14.680300,21.100000,6.100000,0.568810,4.170510,77.000000,96.199997,2.660000,2.530000,19.150000,215.500000,
1/10/2011,3540.590088,14.876000,21.100000,6.140000,0.566970,4.163570,75.900002,95.199997,2.650000,2.510000,19.650000,214.500000,
1/7/2011,3546.260010,14.778200,20.850000,6.110000,0.561470,4.163570,76.199997,95.500000,2.620000,2.530000,20.100000,213.000000,
1/6/2011,3603.439941,14.925000,21.400000,6.300000,0.569720,4.267660,76.900002,95.800003,2.610000,2.590000,20.100000,219.500000,
1/5/2011,3604.800049,15.267500,20.650000,6.290000,0.577060,4.149690,77.650002,97.000000,2.680000,2.580000,20.000000,219.000000,
1/4/2011,3613.729980,15.756900,20.600000,6.390000,0.544950,3.934580,76.500000,97.800003,2.710000,2.600000,20.799999,214.000000,
1/3/2011,3628.479980,16.001499,20.350000,6.440000,0.541280,3.851300,78.099998,99.099998,2.780000,2.690000,20.799999,203.750000,
12/30/2010,3523.590088,15.022800,20.000000,6.060000,0.541280,3.788850,78.099998,98.250000,2.760000,2.650000,19.500000,200.500000,
12/29/2010,3522.600098,15.071800,20.000000,6.100000,0.541280,3.795790,76.750000,98.599998,2.800000,2.740000,19.500000,201.500000,
12/28/2010,3494.899902,14.876000,20.100000,6.090000,0.511010,3.788850,74.500000,97.150002,2.800000,2.770000,19.700001,199.500000,
12/27/2010,3477.510010,15.169600,20.100000,6.060000,0.481650,3.802730,71.900002,97.500000,2.710000,2.750000,19.750000,200.000000,
12/23/2010,3476.419922,15.169600,20.250000,6.140000,0.467890,3.684760,70.349998,98.300003,2.610000,2.710000,20.200001,205.000000,
12/22/2010,3476.260010,15.267500,20.200001,6.230000,0.467890,3.705580,69.800003,97.900002,2.610000,2.710000,20.299999,184.500000,
12/21/2010,3442.949951,15.071800,19.700001,6.130000,0.477060,3.601490,69.349998,98.099998,2.580000,2.620000,20.450001,179.000000,
12/20/2010,3465.310059,15.120700,20.100000,6.260000,0.477060,3.629250,69.800003,97.900002,2.660000,2.610000,20.350000,175.000000,
12/17/2010,3403.080078,15.169600,19.900000,5.960000,0.488070,3.608430,70.199997,95.500000,2.640000,2.660000,20.500000,176.000000,
12/16/2010,3336.719971,14.973900,19.650000,5.770000,0.491740,3.490460,68.800003,93.900002,2.530000,2.560000,20.700001,171.000000,
12/15/2010,3289.500000,15.071800,19.700001,5.710000,0.468810,3.469640,68.800003,92.000000,2.500000,2.420000,20.900000,171.000000,
12/14/2010,3383.139893,15.365400,20.250000,6.010000,0.488990,3.518220,70.599998,94.099998,2.610000,2.510000,21.600000,173.500000,
12/13/2010,3418.870117,15.267500,20.799999,6.070000,0.511930,3.518220,71.000000,95.099998,2.660000,2.590000,21.900000,178.300003,
12/10/2010,3390.870117,15.512200,20.549999,6.210000,0.527520,3.504340,69.800003,92.500000,2.670000,2.650000,21.900000,179.300003,
12/9/2010,3368.729980,15.218600,19.950001,6.190000,0.536700,3.490460,68.949997,91.599998,2.710000,2.690000,21.500000,172.649994,
12/7/2010,3428.040039,15.561100,20.299999,6.400000,0.559630,3.545980,70.099998,93.000000,2.800000,2.730000,21.350000,172.000000,
12/6/2010,3456.469971,15.463200,20.400000,6.640000,0.569720,3.587610,71.099998,92.400002,2.880000,2.900000,20.650000,163.500000,
12/3/2010,3422.429932,15.365400,19.799999,6.570000,0.577980,3.573730,70.550003,91.400002,2.880000,2.790000,20.700001,157.600006,
12/2/2010,3434.399902,15.610000,19.900000,6.690000,0.585320,3.622310,69.750000,90.750000,2.850000,2.770000,21.000000,156.000000,
12/1/2010,3367.149902,15.267500,19.700001,6.390000,0.587160,3.615370,69.500000,88.699997,2.840000,2.670000,20.850000,155.500000,
11/30/2010,3261.489990,14.582400,19.500000,6.150000,0.579820,3.580670,67.400002,85.500000,2.760000,2.520000,20.000000,155.000000,
11/29/2010,3270.100098,15.169600,19.400000,6.220000,0.594500,3.622310,66.750000,85.199997,2.760000,2.430000,19.700001,159.199997,
11/26/2010,3302.879883,15.071800,20.000000,6.280000,0.588990,3.608430,66.800003,87.300003,2.820000,2.440000,19.400000,165.000000,
11/25/2010,3321.149902,15.463200,19.700001,6.410000,0.577980,3.629250,67.500000,87.300003,2.750000,2.360000,19.700001,177.000000,
11/24/2010,3283.419922,15.659000,19.500000,6.270000,0.549540,3.663940,67.650002,86.800003,2.580000,2.310000,19.750000,161.000000,
11/23/2010,3201.070068,15.169600,19.150000,6.020000,0.532110,3.622310,66.699997,86.250000,2.410000,2.130000,19.650000,160.000000,
11/22/2010,3230.935059,15.561100,19.600000,6.075000,0.541280,3.712520,68.024998,87.325001,2.360000,2.095000,19.825000,163.600006,
11/19/2010,3260.800049,15.561100,19.600000,6.130000,0.541280,3.712520,69.349998,88.400002,2.310000,2.060000,20.000000,163.600006,
11/18/2010,3251.649902,15.512200,19.500000,6.140000,0.539450,3.670880,69.500000,89.150002,2.270000,2.010000,19.700001,165.199997,
11/17/2010,3164.399902,14.925000,19.000000,6.000000,0.526610,3.601490,68.000000,87.000000,2.160000,1.950000,19.450001,164.500000,
11/16/2010,3122.699951,15.169600,18.750000,5.840000,0.518350,3.573730,67.800003,84.699997,2.160000,1.950000,19.299999,163.899994,
11/15/2010,3270.780029,16.148300,19.299999,6.240000,0.541280,3.698640,70.599998,88.500000,2.260000,2.000000,20.500000,166.000000,
11/12/2010,3215.479980,15.561100,19.200001,6.040000,0.533940,3.615370,69.199997,88.500000,2.220000,1.940000,19.600000,163.500000,
11/11/2010,3340.649902,16.441900,19.850000,6.340000,0.544950,3.698640,71.900002,89.699997,2.330000,2.040000,20.000000,164.500000,
11/10/2010,3310.969971,16.148300,19.600000,6.220000,0.525690,3.539040,73.000000,90.050003,2.300000,2.030000,20.000000,164.000000,
11/9/2010,3305.760010,16.001499,19.000000,6.220000,0.536700,3.441890,73.000000,90.300003,2.320000,2.080000,19.750000,171.500000,
11/8/2010,3324.270020,16.588699,19.700001,6.240000,0.550460,3.379430,74.000000,89.599998,2.380000,2.090000,19.799999,163.500000,
11/5/2010,3352.330078,17.420601,20.000000,6.430000,0.549540,3.379430,73.699997,87.500000,2.340000,2.100000,20.299999,158.500000,
11/4/2010,3339.969971,17.224899,20.100000,6.400000,0.504590,3.428010,75.000000,85.000000,2.340000,2.180000,21.000000,160.000000,
11/3/2010,3205.790039,16.393000,19.799999,6.000000,0.477060,3.289220,73.000000,83.699997,2.240000,2.130000,19.750000,157.000000,
11/2/2010,3110.300049,15.659000,19.000000,5.510000,0.477060,3.192070,72.849998,84.000000,2.240000,2.070000,19.500000,157.000000,
11/1/2010,3076.899902,15.218600,18.850000,5.350000,0.481650,3.171250,70.599998,82.050003,2.330000,2.140000,19.400000,156.000000,
10/29/2010,3007.409912,15.316400,18.650000,5.150000,0.470640,3.011650,70.000000,81.500000,2.250000,2.000000,19.700001,155.000000,
10/28/2010,2954.860107,15.169600,18.400000,4.890000,0.455960,2.997770,70.800003,81.000000,2.210000,2.000000,19.500000,154.500000,
10/27/2010,2937.650024,15.365400,18.200001,4.770000,0.472480,2.983890,70.900002,81.299999,2.110000,1.890000,18.700001,154.500000,
10/26/2010,2920.439941,15.365400,18.200001,4.770000,0.472480,2.983890,70.900002,81.599998,2.110000,1.890000,18.700001,154.500000,
10/25/2010,2916.550049,15.610000,18.350000,4.810000,0.481650,2.997770,68.000000,82.900002,2.110000,1.810000,18.650000,155.000000,
10/22/2010,2851.909912,14.827100,18.350000,4.560000,0.456880,2.990830,67.449997,82.500000,2.060000,1.750000,18.150000,154.000000,
10/21/2010,2820.280029,13.505900,17.350000,4.050000,0.449540,2.928380,68.000000,81.800003,1.990000,1.870000,17.400000,153.600006,
10/20/2010,2809.399902,13.505900,17.350000,4.050000,0.451380,2.928380,68.000000,81.400002,1.990000,1.870000,17.400000,153.100006,
10/19/2010,2727.919922,13.505900,17.350000,4.050000,0.408260,2.928380,68.000000,80.000000,1.990000,1.870000,17.400000,152.500000,
10/18/2010,2750.370117,13.016500,17.750000,3.920000,0.411010,3.011650,70.099998,82.199997,2.020000,1.870000,17.400000,153.100006,
10/15/2010,2735.469971,12.967600,17.799999,3.950000,0.394500,2.970010,69.199997,82.699997,1.950000,1.810000,17.400000,153.100006,
10/14/2010,2730.550049,13.114400,17.900000,3.940000,0.385320,2.976950,70.099998,82.800003,1.890000,1.760000,17.750000,152.000000,
10/13/2010,2729.540039,12.967600,17.400000,4.030000,0.391740,3.046350,69.900002,82.000000,1.890000,1.760000,17.850000,152.000000,
10/12/2010,2719.709961,13.065500,17.150000,4.010000,0.377980,3.053290,70.099998,81.500000,1.880000,1.760000,17.299999,153.500000,
10/8/2010,2699.489990,12.918700,17.299999,4.000000,0.385320,3.053290,70.000000,81.000000,1.800000,1.690000,17.549999,152.000000,
10/7/2010,2641.399902,12.722900,17.049999,3.910000,0.383490,2.914500,68.599998,78.699997,1.790000,1.650000,17.049999,152.000000,
10/6/2010,2661.820068,13.016500,17.350000,3.990000,0.385320,2.949200,71.300003,78.000000,1.780000,1.660000,17.299999,154.000000,
10/5/2010,2666.320068,12.918700,17.450001,4.030000,0.392660,2.900620,73.699997,77.000000,1.790000,1.620000,17.700001,154.000000,
10/4/2010,2624.620117,12.674000,17.299999,3.970000,0.389910,2.831230,73.800003,75.199997,1.760000,1.550000,17.299999,152.000000,
10/1/2010,2652.290039,12.625000,17.000000,3.990000,0.380730,2.872860,74.250000,77.099998,1.800000,1.540000,17.500000,154.000000,
9/30/2010,2643.419922,12.820800,17.000000,3.960000,0.382570,2.872860,73.699997,76.250000,1.800000,1.560000,18.000000,153.000000,
9/29/2010,2641.409912,12.722900,17.450001,4.010000,0.385320,2.893680,72.300003,75.750000,1.860000,1.570000,18.100000,154.000000,
9/28/2010,2651.189941,12.722900,17.450001,4.010000,0.394500,2.893680,72.300003,75.750000,1.860000,1.570000,18.100000,154.600006,
9/27/2010,2600.629883,12.576100,16.299999,3.870000,0.384400,2.803470,72.000000,74.900002,1.840000,1.540000,18.100000,155.000000,
9/24/2010,2577.739990,12.380400,16.250000,3.850000,0.385320,2.796530,71.900002,75.099998,1.740000,1.400000,18.500000,153.000000,
9/23/2010,2522.760010,11.646400,15.950000,3.720000,0.380730,2.831230,70.750000,74.199997,1.730000,1.390000,17.000000,155.000000,
9/22/2010,2531.639893,11.646400,15.950000,3.720000,0.385320,2.831230,70.750000,74.199997,1.730000,1.390000,17.000000,156.899994,
9/21/2010,2531.679932,11.744200,15.900000,3.750000,0.385320,2.810410,71.900002,74.250000,1.750000,1.390000,16.799999,159.000000,
9/20/2010,2533.290039,11.744200,15.900000,3.790000,0.396330,2.831230,72.849998,73.300003,1.750000,1.390000,16.700001,159.000000,
9/17/2010,2473.429932,11.303800,15.400000,3.620000,0.376150,2.782650,71.000000,72.000000,1.730000,1.380000,16.150000,158.949997,
9/16/2010,2447.070068,11.254900,15.250000,3.430000,0.368810,2.810410,71.000000,72.000000,1.690000,1.340000,16.000000,157.250000,
9/15/2010,2439.280029,11.157000,15.000000,3.470000,0.370640,2.810410,70.400002,71.900002,1.690000,1.340000,16.100000,156.000000,
9/14/2010,2442.830078,11.254900,15.250000,3.410000,0.375230,2.810410,70.400002,72.300003,1.660000,1.340000,16.500000,159.000000,
9/13/2010,2457.919922,11.206000,15.400000,3.490000,0.384400,2.782650,71.900002,72.500000,1.660000,1.360000,16.100000,155.500000,
9/10/2010,2436.770020,10.912300,15.500000,3.440000,0.385320,2.789590,70.000000,71.599998,1.670000,1.360000,15.600000,158.000000,
9/9/2010,2431.090088,10.961300,15.400000,3.460000,0.380730,2.824290,70.199997,71.199997,1.640000,1.360000,15.450000,161.800003,
9/8/2010,2419.919922,10.863400,15.100000,3.460000,0.372480,2.803470,70.800003,70.800003,1.650000,1.300000,14.950000,161.800003,
9/7/2010,2418.750000,10.667700,15.200000,3.470000,0.380730,2.782650,71.500000,70.300003,1.640000,1.330000,14.800000,161.800003,
9/6/2010,2437.929932,10.520900,15.450000,3.410000,0.412840,2.879800,73.400002,71.400002,1.650000,1.340000,15.000000,160.000000,
9/3/2010,2423.219971,10.569800,15.350000,3.340000,0.399080,2.879800,72.750000,71.400002,1.640000,1.320000,15.000000,160.000000,
9/2/2010,2415.919922,10.618700,15.350000,3.360000,0.348620,2.914500,70.699997,70.400002,1.660000,1.310000,15.100000,162.000000,
9/1/2010,2394.760010,10.618700,15.100000,3.350000,0.333940,2.879800,69.900002,69.900002,1.660000,1.280000,15.100000,160.000000,
8/31/2010,2336.889893,10.423000,15.000000,3.220000,0.333940,2.817350,67.800003,66.900002,1.630000,1.270000,14.950000,158.000000,
8/30/2010,2307.199951,10.520900,15.050000,3.200000,0.339450,2.845110,68.650002,66.699997,1.610000,1.290000,14.850000,156.000000,
8/27/2010,2349.070068,10.520900,15.050000,3.200000,0.344040,2.845110,68.650002,68.500000,1.610000,1.290000,14.850000,156.000000,
8/26/2010,2321.439941,10.520900,15.200000,3.200000,0.344040,2.838170,66.300003,66.250000,1.600000,1.280000,14.900000,158.000000,
8/25/2010,2331.129883,10.227300,15.550000,3.180000,0.344040,2.879800,65.900002,67.000000,1.610000,1.290000,14.800000,157.500000,
8/24/2010,2293.290039,10.178300,15.000000,2.960000,0.344040,2.838170,65.800003,66.900002,1.610000,1.280000,14.600000,156.000000,
8/23/2010,2368.629883,11.010200,15.900000,3.180000,0.349540,2.886740,67.099998,68.699997,1.610000,1.280000,15.200000,157.000000,
8/20/2010,2438.969971,11.059100,16.650000,3.350000,0.357800,2.886740,68.449997,70.250000,1.670000,1.350000,15.600000,159.050003,
8/19/2010,2429.280029,10.569800,16.549999,3.350000,0.361470,2.824290,68.500000,71.300003,1.640000,1.280000,15.400000,161.500000,
8/18/2010,2466.699951,10.178300,15.900000,3.360000,0.362390,2.713260,71.400002,72.400002,1.660000,1.290000,15.150000,162.000000,
8/13/2010,2367.979980,9.688990,15.600000,3.060000,0.366060,2.650810,69.699997,70.300003,1.640000,1.300000,15.200000,162.000000,
8/12/2010,2366.489990,9.640060,15.750000,3.020000,0.357800,2.685500,70.000000,70.099998,1.640000,1.300000,15.700000,162.000000,
8/11/2010,2349.330078,9.786860,15.700000,2.800000,0.355050,2.713260,73.349998,74.000000,1.660000,1.300000,16.299999,162.000000,
8/10/2010,2402.439941,9.786860,15.700000,2.800000,0.355050,2.713260,73.349998,74.000000,1.660000,1.300000,16.299999,165.000000,
8/9/2010,2427.679932,9.835800,15.850000,2.830000,0.358720,2.734080,75.000000,75.150002,1.680000,1.310000,16.200001,164.500000,
8/6/2010,2425.330078,9.933660,15.750000,2.780000,0.362390,2.699380,74.199997,76.400002,1.670000,1.340000,15.900000,164.500000,
8/5/2010,2432.850098,10.129400,15.500000,2.790000,0.366970,2.706320,75.000000,77.599998,1.620000,1.300000,16.000000,165.000000,
8/4/2010,2455.719971,9.982600,14.500000,2.750000,0.367890,2.706320,76.099998,81.400002,1.620000,1.300000,15.250000,167.000000,
8/3/2010,2440.969971,10.080500,14.500000,2.690000,0.357800,2.692440,75.699997,81.000000,1.610000,1.320000,15.000000,162.000000,
8/2/2010,2454.790039,10.374100,14.600000,2.650000,0.369720,2.699380,74.900002,81.500000,1.650000,1.370000,15.450000,159.000000,
7/30/2010,2394.159912,10.129400,14.400000,2.500000,0.368810,2.664690,72.500000,78.599998,1.670000,1.410000,14.350000,155.000000,
7/29/2010,2405.469971,10.129400,14.450000,2.510000,0.360550,2.671630,72.000000,79.199997,1.680000,1.400000,14.800000,157.000000,
7/28/2010,2374.219971,9.786860,14.700000,2.530000,0.355960,2.699380,71.500000,78.000000,1.680000,1.320000,14.600000,155.000000,
7/27/2010,2387.330078,9.786860,14.700000,2.530000,0.357800,2.699380,71.500000,78.000000,1.680000,1.320000,14.600000,155.000000,
7/26/2010,2388.340088,9.835800,14.800000,2.520000,0.358720,2.706320,71.500000,78.500000,1.660000,1.310000,14.250000,155.000000,
7/23/2010,2375.199951,9.786860,14.500000,2.500000,0.363300,2.685500,71.500000,77.800003,1.670000,1.320000,13.950000,153.000000,
7/22/2010,2359.729980,9.395390,14.200000,2.460000,0.365140,2.616110,71.199997,74.849998,1.680000,1.300000,13.800000,152.500000,
7/21/2010,2327.350098,9.395390,14.200000,2.460000,0.359630,2.616110,71.199997,74.849998,1.680000,1.300000,13.800000,154.000000,
7/20/2010,2336.419922,9.082210,13.700000,2.450000,0.357800,2.623050,71.349998,76.949997,1.700000,1.310000,14.000000,155.500000,
7/19/2010,2302.979980,9.003910,13.500000,2.450000,0.358720,2.616110,69.800003,75.599998,1.680000,1.310000,13.200000,150.000000,
7/16/2010,2283.070068,8.857110,13.400000,2.420000,0.359630,2.539780,69.900002,74.699997,1.690000,1.290000,12.850000,150.000000,
7/15/2010,2306.949951,8.925620,13.800000,2.430000,0.362390,2.581410,71.000000,76.050003,1.680000,1.300000,12.900000,150.000000,
7/14/2010,2309.870117,8.896260,13.950000,2.460000,0.366970,2.609170,70.900002,75.750000,1.660000,1.310000,12.950000,150.000000,
7/13/2010,2305.139893,8.857110,13.750000,2.460000,0.370640,2.616110,71.300003,75.900002,1.640000,1.310000,12.500000,150.000000,
7/12/2010,2288.590088,8.612440,13.600000,2.400000,0.364220,2.560600,72.949997,75.000000,1.620000,1.330000,12.400000,149.699997,
7/8/2010,2289.500000,8.612440,13.600000,2.400000,0.371560,2.560600,72.949997,75.000000,1.620000,1.330000,12.400000,150.000000,
7/7/2010,2265.000000,8.416700,13.300000,2.370000,0.366060,2.567540,73.000000,74.000000,1.610000,1.310000,12.150000,151.000000,
7/6/2010,2210.909912,8.269900,13.000000,2.300000,0.357800,2.567540,70.000000,71.650002,1.600000,1.300000,11.800000,151.000000,
7/5/2010,2205.050049,8.289470,13.000000,2.310000,0.357800,2.602230,69.849998,71.199997,1.590000,1.300000,11.700000,155.000000,
7/2/2010,2217.080078,8.299260,13.150000,2.290000,0.348620,2.602230,70.000000,72.099998,1.600000,1.310000,11.700000,155.000000,
7/1/2010,2209.419922,8.220960,13.150000,2.290000,0.344040,2.567540,69.000000,72.000000,1.600000,1.310000,11.750000,154.000000,
6/30/2010,2185.010010,8.162240,13.300000,2.290000,0.349540,2.532840,69.199997,70.599998,1.590000,1.290000,11.550000,154.000000,
6/29/2010,2193.100098,8.162240,13.300000,2.290000,0.362390,2.532840,69.199997,74.699997,1.590000,1.290000,11.550000,153.000000,
6/28/2010,2292.209961,8.612440,14.000000,2.440000,0.362390,2.629990,72.400002,74.699997,1.640000,1.320000,12.000000,153.000000,
6/25/2010,2318.139893,8.632010,14.100000,2.470000,0.364220,2.629990,74.000000,75.699997,1.700000,1.330000,12.250000,154.000000,
6/24/2010,2300.689941,8.661370,14.150000,2.490000,0.364220,2.650810,73.650002,75.699997,1.710000,1.360000,12.450000,154.000000,
6/23/2010,2326.949951,8.661370,14.150000,2.490000,0.357800,2.650810,73.650002,75.699997,1.680000,1.360000,12.450000,156.000000,
6/22/2010,2328.449951,8.710310,14.350000,2.480000,0.366970,2.636930,74.699997,75.500000,1.680000,1.360000,12.500000,156.000000,
6/18/2010,2320.360107,8.710310,14.400000,2.460000,0.366970,2.623050,75.500000,75.199997,1.650000,1.400000,12.200000,156.000000,
6/17/2010,2314.540039,8.367770,14.450000,2.450000,0.362390,2.616110,75.300003,75.900002,1.660000,1.420000,12.050000,156.000000,
6/16/2010,2323.120117,8.309050,14.550000,2.450000,0.371560,2.623050,76.250000,76.400002,1.660000,1.420000,12.150000,157.000000,
6/15/2010,2326.090088,8.172030,14.600000,2.450000,0.376150,2.616110,75.500000,77.400002,1.680000,1.440000,12.000000,159.000000,
6/14/2010,2282.510010,7.946930,14.250000,2.430000,0.374310,2.567540,74.000000,74.800003,1.680000,1.440000,11.650000,157.000000,
6/11/2010,2281.229980,8.015440,14.150000,2.410000,0.373390,2.581410,75.500000,73.500000,1.690000,1.440000,11.550000,156.000000,
6/10/2010,2261.780029,7.819700,13.950000,2.350000,0.378900,2.567540,76.300003,73.050003,1.680000,1.430000,11.750000,157.000000,
6/9/2010,2217.540039,7.731620,13.750000,2.310000,0.376150,2.518960,74.500000,70.699997,1.640000,1.420000,11.750000,152.500000,
6/8/2010,2203.520020,8.465640,13.200000,2.190000,0.380730,2.498140,71.449997,69.199997,1.630000,1.420000,11.600000,144.000000,
6/7/2010,2168.989990,8.465640,13.200000,2.190000,0.385320,2.498140,71.449997,69.199997,1.630000,1.420000,11.600000,144.000000,
6/4/2010,2181.209961,8.318830,13.200000,2.190000,0.378900,2.539780,71.400002,70.150002,1.640000,1.420000,11.600000,140.000000,
6/3/2010,2239.090088,8.318830,13.500000,2.250000,0.394500,2.539780,72.800003,72.849998,1.660000,1.420000,11.200000,140.000000,
6/2/2010,2212.389893,8.318830,13.500000,2.250000,0.399080,2.539780,72.800003,72.849998,1.630000,1.420000,11.200000,140.000000,
6/1/2010,2175.189941,7.907780,13.000000,2.170000,0.395410,2.518960,70.599998,72.949997,1.620000,1.400000,11.100000,142.000000,
5/31/2010,2203.600098,7.966510,13.350000,2.180000,0.399080,2.546720,72.150002,74.750000,1.640000,1.420000,10.700000,140.000000,
5/28/2010,2168.570068,7.780560,13.000000,2.160000,0.393580,2.553660,71.400002,73.550003,1.600000,1.410000,10.650000,141.000000,
5/27/2010,2176.199951,7.418440,13.050000,2.140000,0.376150,2.567540,70.550003,76.000000,1.600000,1.430000,10.450000,141.000000,
5/26/2010,2061.070068,7.124840,11.900000,2.020000,0.366970,2.400990,67.500000,70.300003,1.580000,1.380000,9.700000,140.000000,
5/24/2010,2092.345093,7.878420,12.850000,2.100000,0.389910,2.498140,68.800003,71.250000,1.590000,1.400000,11.050000,137.000000,
5/21/2010,2123.620117,7.878420,12.850000,2.100000,0.389910,2.498140,68.800003,72.199997,1.590000,1.400000,11.050000,137.000000,
5/20/2010,2089.580078,7.829490,12.900000,2.030000,0.380730,2.491200,67.250000,69.500000,1.580000,1.400000,10.600000,140.000000,
5/19/2010,2178.399902,8.172030,13.300000,2.140000,0.395410,2.567540,71.000000,73.300003,1.610000,1.450000,10.950000,155.000000,
5/18/2010,2183.229980,8.318830,13.300000,2.140000,0.403670,2.588350,72.099998,72.550003,1.620000,1.420000,10.800000,159.000000,
5/17/2010,2185.919922,8.514570,13.750000,2.200000,0.408260,2.643870,73.349998,73.300003,1.600000,1.420000,10.450000,159.500000,
5/14/2010,2212.870117,8.514570,13.750000,2.200000,0.411010,2.643870,73.349998,73.300003,1.610000,1.420000,10.450000,161.000000,
5/13/2010,2280.500000,8.906040,14.200000,2.260000,0.431190,2.747960,75.800003,75.599998,1.640000,1.450000,10.900000,164.000000,
5/12/2010,2300.500000,8.808180,14.400000,2.310000,0.440370,2.796530,74.599998,76.349998,1.680000,1.450000,10.800000,165.000000,
5/11/2010,2289.629883,8.808180,14.400000,2.310000,0.431190,2.796530,74.599998,76.150002,1.660000,1.450000,10.800000,163.000000,
5/10/2010,2314.939941,8.906040,14.750000,2.350000,0.431190,2.845110,75.300003,76.599998,1.690000,1.500000,10.950000,160.000000,
5/7/2010,2160.199951,8.005650,13.700000,2.060000,0.394500,2.623050,70.800003,72.349998,1.610000,1.420000,9.900000,166.000000,
5/6/2010,2161.729980,7.741410,14.000000,2.090000,0.366060,2.629990,71.500000,71.800003,1.600000,1.450000,9.800000,166.000000,
5/5/2010,2285.489990,8.367770,14.950000,2.280000,0.400000,2.775710,74.500000,75.250000,1.660000,1.520000,10.300000,166.000000,
5/4/2010,2324.449951,8.612440,15.100000,2.290000,0.412840,2.921440,75.300003,75.699997,1.660000,1.510000,10.800000,166.000000,
4/30/2010,2396.270020,8.954980,15.850000,2.390000,0.425690,2.928380,81.400002,79.500000,1.700000,1.450000,11.100000,170.000000,
4/29/2010,2395.239990,8.954980,15.850000,2.390000,0.435780,2.928380,81.400002,79.500000,1.680000,1.450000,11.100000,166.000000,
4/28/2010,2378.050049,9.121360,15.350000,2.410000,0.431190,2.796530,80.150002,79.099998,1.700000,1.440000,10.950000,168.000000,
4/27/2010,2374.520020,9.297520,15.200000,2.370000,0.440370,2.741020,79.699997,79.300003,1.680000,1.450000,11.300000,167.000000,
4/26/2010,2436.929932,9.591120,15.500000,2.480000,0.432110,2.865930,82.699997,82.099998,1.710000,1.450000,11.500000,167.000000,
4/23/2010,2447.030029,9.688990,15.700000,2.500000,0.376150,2.796530,83.500000,81.650002,1.730000,1.460000,11.800000,167.000000,
4/22/2010,2430.469971,9.835800,15.650000,2.530000,0.382570,2.754900,83.000000,79.400002,1.740000,1.460000,11.700000,167.000000,
4/21/2010,2423.310059,9.591120,15.950000,2.410000,0.380730,2.713260,82.900002,80.500000,1.730000,1.470000,11.700000,167.000000,
4/20/2010,2426.840088,9.395390,16.400000,2.390000,0.368810,2.678560,84.400002,81.750000,1.710000,1.480000,11.650000,171.000000,
4/19/2010,2420.179932,9.640060,16.400000,2.350000,0.366970,2.629990,81.099998,81.000000,1.730000,1.470000,11.900000,171.000000,
4/16/2010,2398.939941,9.640060,16.400000,2.350000,0.365140,2.629990,81.099998,80.500000,1.720000,1.470000,11.900000,168.000000,
4/15/2010,2438.229980,9.737930,16.299999,2.450000,0.376150,2.678560,84.300003,84.500000,1.760000,1.470000,12.150000,168.000000,
4/14/2010,2458.520020,9.737930,16.299999,2.450000,0.374310,2.678560,84.300003,84.500000,1.780000,1.470000,12.150000,172.000000,
4/13/2010,2463.840088,9.884730,16.200001,2.420000,0.371560,2.678560,83.400002,85.250000,1.780000,1.500000,12.200000,169.000000,
4/12/2010,2486.010010,9.884730,15.850000,2.470000,0.391740,2.699380,84.400002,86.400002,1.790000,1.530000,12.200000,169.000000,
4/9/2010,2487.760010,9.737930,15.600000,2.420000,0.391740,2.734080,86.900002,86.800003,1.790000,1.540000,12.300000,166.000000,
4/8/2010,2470.810059,9.317090,15.350000,2.360000,0.385320,2.727140,87.000000,86.500000,1.810000,1.530000,12.050000,170.000000,
4/7/2010,2453.739990,9.493260,15.000000,2.420000,0.371560,2.734080,88.300003,87.800003,1.780000,1.480000,12.200000,170.000000,
4/6/2010,2486.719971,9.493260,15.000000,2.420000,0.386240,2.734080,88.300003,87.800003,1.820000,1.480000,12.200000,170.000000,
4/5/2010,2449.530029,9.718350,14.600000,2.370000,0.389910,2.616110,84.000000,84.699997,1.760000,1.420000,12.400000,170.000000,
3/31/2010,2373.709961,9.718350,14.600000,2.370000,0.388070,2.616110,84.000000,84.699997,1.720000,1.420000,12.400000,170.000000,
3/30/2010,2404.770020,9.718350,14.600000,2.370000,0.388070,2.616110,84.000000,84.699997,1.770000,1.420000,12.400000,165.500000,
3/29/2010,2417.719971,9.718350,14.600000,2.370000,0.386240,2.616110,84.000000,84.699997,1.770000,1.420000,12.400000,165.500000,
3/26/2010,2402.449951,9.688990,14.400000,2.410000,0.439450,2.609170,83.500000,83.500000,1.780000,1.450000,12.350000,159.000000,
3/25/2010,2409.939941,9.688990,14.400000,2.410000,0.431190,2.609170,83.500000,83.500000,1.780000,1.450000,12.350000,162.500000,
3/23/2010,2439.330078,9.737930,14.300000,2.400000,0.353210,2.602230,86.199997,86.000000,1.790000,1.470000,12.200000,166.500000,
3/22/2010,2413.669922,9.150720,13.750000,2.330000,0.279820,2.560600,86.500000,86.300003,1.790000,1.460000,11.800000,164.000000,
3/19/2010,2381.100098,9.072420,13.650000,2.270000,0.275230,2.532840,87.199997,84.699997,1.760000,1.440000,11.500000,165.000000,
3/18/2010,2372.870117,8.808180,13.750000,2.170000,0.283490,2.602230,89.699997,87.250000,1.690000,1.440000,11.450000,168.000000,
3/17/2010,2382.379883,8.808180,13.750000,2.170000,0.279820,2.602230,89.699997,87.250000,1.690000,1.440000,11.450000,170.000000,
