Date,MERVAL,FRAN,TECO2,GGAL,COME,ALUA,APBR,TS,PAMP,EDN,BMA,YPFD
5/2/2014,6835.179932,30.975401,40.000000,13.300000,0.871560,3.580360,69.199997,219.399994,2.920000,4.680000,29.700001,284.200012
5/5/2014,6888.350098,32.198799,41.450001,13.300000,0.862390,3.580360,71.099998,218.500000,3.020000,4.930000,30.900000,289.299988
5/6/2014,6813.479980,31.122200,40.900002,13.150000,0.852290,3.553570,74.500000,217.500000,2.970000,4.970000,30.500000,278.000000
5/7/2014,6921.640137,31.318001,42.000000,13.400000,0.847710,3.616070,74.300003,217.500000,2.910000,4.980000,31.000000,299.000000
5/8/2014,6814.540039,30.535000,39.700001,12.900000,0.843120,3.571430,72.150002,217.500000,2.800000,4.900000,30.000000,306.000000
5/9/2014,6846.689941,30.828600,39.700001,13.050000,0.866060,3.598210,72.050003,214.600006,2.930000,4.840000,30.600000,303.000000
5/12/2014,6843.319824,30.681801,39.500000,12.800000,0.848620,3.526790,73.750000,215.600006,2.900000,5.000000,29.500000,306.000000
5/13/2014,6866.930176,30.241400,39.500000,12.700000,0.848620,3.517860,75.000000,215.699997,3.020000,5.120000,29.700001,301.000000
5/14/2014,6900.490234,30.192499,39.500000,12.650000,0.848620,3.500000,76.199997,222.000000,3.020000,5.000000,29.950001,305.500000
5/15/2014,6784.399902,29.458500,38.900002,12.400000,0.832110,3.562500,76.000000,219.000000,2.900000,4.650000,29.600000,307.000000
5/16/2014,6878.729980,29.849899,39.150002,13.000000,0.852290,3.607140,77.500000,221.899994,2.900000,4.600000,30.400000,304.000000
5/19/2014,7156.310059,31.122200,41.799999,13.500000,0.876150,3.616070,81.000000,231.000000,3.010000,4.750000,32.000000,319.799988
5/20/2014,7218.459961,31.611601,42.799999,13.700000,0.880730,3.589290,80.000000,232.500000,3.000000,4.980000,32.200001,321.500000
5/21/2014,7261.069824,31.807301,43.200001,13.650000,0.892660,3.571430,81.000000,232.000000,3.290000,5.110000,32.500000,312.000000
5/22/2014,7374.810059,31.807301,44.299999,13.750000,1.009170,3.589290,80.599998,234.500000,3.440000,5.050000,32.900002,316.000000
5/23/2014,7446.850098,32.590199,47.000000,13.650000,0.981650,3.669640,80.500000,238.000000,3.400000,5.140000,32.500000,326.000000
5/26/2014,7533.359863,32.100899,46.900002,13.700000,1.036700,3.758930,81.500000,238.899994,3.470000,5.170000,32.549999,333.100006
5/27/2014,7571.620117,32.590199,46.500000,13.700000,1.027520,3.750000,81.500000,249.000000,3.580000,5.170000,32.799999,327.899994
5/28/2014,7665.430176,33.030701,46.099998,13.750000,1.073390,3.750000,82.500000,248.899994,3.750000,5.200000,32.900002,333.000000
5/29/2014,7815.589844,33.568901,48.000000,14.450000,1.073390,3.767860,79.949997,248.100006,3.920000,5.400000,34.299999,333.000000
5/30/2014,7712.229980,33.764702,47.099998,14.600000,1.036700,3.705360,76.800003,244.000000,3.890000,5.360000,34.349998,324.600006
6/2/2014,7678.229980,32.932800,46.400002,14.450000,1.027520,3.616070,74.199997,240.899994,3.840000,5.380000,34.299999,333.000000
6/3/2014,7708.799805,34.254002,46.500000,14.800000,1.000000,3.705360,74.300003,240.000000,3.820000,5.470000,35.750000,327.000000
6/4/2014,7695.479980,34.156200,46.500000,15.100000,0.990830,3.625000,72.300003,237.000000,3.750000,5.500000,35.849998,329.100006
6/5/2014,7835.180176,35.722000,47.099998,15.550000,1.018350,3.678570,72.099998,241.000000,3.880000,5.700000,37.400002,325.500000
6/6/2014,7913.870117,35.232700,48.000000,15.300000,1.018350,3.651790,78.000000,244.000000,3.960000,5.910000,37.099998,325.299988
6/9/2014,8291.809570,38.119801,49.000000,16.150000,1.036700,3.705360,80.199997,250.500000,4.120000,6.720000,39.599998,340.000000
6/10/2014,8157.959961,38.217701,47.299999,15.850000,1.036700,3.669640,79.650002,240.000000,3.880000,6.360000,39.349998,350.000000
6/11/2014,8077.649902,36.211399,45.900002,14.800000,1.036700,3.785710,82.449997,241.000000,3.940000,6.290000,36.400002,353.899994
6/12/2014,8066.509766,36.994301,45.599998,14.700000,1.036700,3.901790,81.699997,243.250000,3.890000,6.350000,35.599998,350.000000
6/13/2014,8047.370117,36.700699,45.500000,14.700000,1.027520,3.928570,82.699997,240.000000,3.970000,6.350000,35.000000,346.500000
6/16/2014,7235.109863,33.030701,40.900002,13.100000,0.908260,3.589290,80.599998,238.000000,3.560000,5.050000,32.000000,303.000000
6/17/2014,7507.100098,33.568901,42.000000,13.500000,0.926610,3.607140,82.300003,248.000000,3.740000,5.430000,33.500000,320.500000
6/18/2014,7727.669922,35.673100,43.000000,14.000000,0.963300,3.687500,84.400002,245.000000,3.810000,5.600000,33.700001,338.000000
6/19/2014,7347.640137,33.275299,41.849998,13.050000,0.917430,3.482140,80.699997,240.000000,3.670000,5.030000,31.500000,326.000000
6/23/2014,7985.109863,38.168800,46.000000,15.100000,0.963300,3.696430,79.000000,234.699997,4.000000,5.850000,37.250000,357.000000
6/24/2014,7912.540039,37.581600,47.750000,14.950000,0.944950,3.705360,77.000000,235.000000,3.890000,6.000000,36.200001,351.049988
6/25/2014,7982.720215,37.875099,48.500000,15.300000,0.972480,3.714290,74.800003,234.000000,3.900000,6.070000,37.700001,351.500000
6/26/2014,7820.500000,38.951698,48.750000,14.800000,0.935780,3.571430,75.000000,234.399994,3.840000,5.760000,36.500000,341.000000
6/27/2014,7905.100098,39.294300,48.000000,14.900000,0.954130,3.660710,75.500000,242.000000,3.890000,5.960000,36.700001,338.799988
6/30/2014,7887.330078,38.364498,47.400002,14.750000,0.954130,3.651790,74.900002,238.500000,3.930000,6.240000,37.000000,333.000000
7/1/2014,8060.009766,39.636799,47.900002,15.250000,0.981650,3.723210,74.099998,237.500000,4.040000,6.710000,37.500000,340.000000
7/2/2014,8155.229980,39.881500,48.200001,15.250000,0.981650,3.750000,73.500000,238.000000,4.130000,6.830000,39.299999,347.000000
7/3/2014,8146.089844,40.909100,47.500000,15.200000,0.981650,3.776790,74.500000,241.250000,4.070000,6.650000,38.700001,345.899994
7/4/2014,8141.700195,40.909100,47.400002,15.150000,0.972480,3.776790,75.250000,244.100006,4.030000,6.600000,38.799999,345.450012
7/7/2014,8151.950195,41.104801,47.500000,15.400000,0.972480,3.750000,73.300003,242.000000,3.990000,6.770000,39.200001,344.799988
7/8/2014,8321.040039,41.838799,47.500000,15.800000,1.018350,3.857140,73.500000,238.000000,4.190000,6.840000,39.200001,356.750000
7/10/2014,8699.730469,45.019600,48.700001,16.700001,1.073390,3.919640,75.699997,231.300003,4.490000,7.540000,42.500000,376.500000
7/11/2014,8822.080078,45.508900,49.400002,16.900000,1.073390,3.857140,75.000000,236.000000,4.590000,7.950000,45.000000,377.000000
7/14/2014,8840.209961,45.557800,49.400002,16.750000,1.064220,3.857140,79.900002,230.500000,4.500000,8.180000,46.450001,378.000000
7/15/2014,8625.280273,43.698299,49.500000,16.100000,1.045870,3.857140,79.900002,228.500000,4.400000,7.930000,43.200001,370.399994
7/16/2014,8548.469727,42.964298,49.200001,16.400000,1.018350,3.857140,80.449997,230.000000,4.250000,7.480000,42.650002,366.500000
7/17/2014,8341.790039,42.866501,47.500000,16.250000,0.990830,3.776790,80.000000,225.000000,4.000000,6.820000,42.599998,360.000000
7/18/2014,8661.750000,45.166401,49.400002,16.650000,1.064220,3.848210,83.500000,225.000000,4.240000,7.420000,44.500000,373.500000
7/21/2014,8423.660156,42.964298,46.799999,16.000000,1.036700,3.723210,85.900002,222.000000,4.090000,7.100000,43.400002,365.000000
7/22/2014,8332.290039,42.964298,46.799999,16.000000,1.036700,3.723210,85.900002,222.000000,4.090000,7.100000,43.400002,365.000000
7/23/2014,8138.370117,41.104801,44.299999,15.050000,0.990830,3.571430,84.199997,223.850006,3.910000,6.750000,41.000000,355.000000
7/24/2014,8232.629883,41.594200,44.000000,15.200000,1.009170,3.571430,83.400002,221.500000,3.910000,7.000000,42.200001,364.200012
7/25/2014,7922.919922,39.930401,42.000000,14.550000,0.935780,3.464290,83.900002,219.500000,3.710000,6.630000,40.500000,349.500000
7/28/2014,7844.560059,39.049599,43.000000,14.150000,0.916510,3.339290,85.000000,223.899994,3.660000,6.350000,38.799999,346.000000
7/29/2014,8356.950195,42.083500,47.000000,15.550000,0.972480,3.562500,84.199997,229.000000,4.020000,6.980000,42.000000,369.000000
7/30/2014,8937.620117,45.753601,48.599998,17.200001,1.045870,3.750000,84.000000,227.000000,4.550000,8.000000,45.500000,392.000000
7/31/2014,8187.990234,41.594200,44.500000,15.850000,0.963300,3.482140,79.900002,215.000000,4.060000,7.200000,41.900002,353.000000
8/1/2014,8326.919922,42.768600,44.900002,15.800000,0.944950,3.616070,80.900002,221.899994,4.150000,7.500000,42.900002,358.000000
8/4/2014,8321.410156,43.062199,44.599998,15.650000,0.944950,3.669640,82.500000,224.899994,4.310000,7.570000,41.000000,352.750000
8/5/2014,8063.390137,40.272900,43.000000,14.600000,0.917430,3.633930,84.300003,224.250000,4.100000,7.190000,38.500000,346.000000
8/6/2014,8132.189941,39.196400,42.700001,14.650000,0.935780,3.642860,85.949997,224.000000,4.200000,7.220000,38.200001,352.000000
8/7/2014,8241.750000,40.419701,42.799999,15.250000,0.972480,3.714290,85.000000,222.000000,4.350000,7.400000,39.000000,351.899994
8/8/2014,8227.870117,40.419701,42.799999,15.200000,0.963300,3.678570,83.500000,227.649994,4.380000,7.300000,38.700001,350.000000
8/11/2014,8212.559570,39.245300,43.000000,14.850000,0.935780,3.651790,87.599998,232.000000,4.320000,7.380000,38.750000,347.500000
8/12/2014,8455.799805,41.594200,45.150002,15.100000,0.963300,3.660710,90.000000,243.000000,4.390000,7.500000,40.500000,356.000000
8/13/2014,8525.490234,41.643101,45.250000,15.250000,0.963300,3.785710,88.000000,247.500000,4.340000,7.500000,41.349998,360.000000
8/14/2014,8373.820313,41.104801,44.950001,14.500000,0.963300,3.705360,89.900002,248.600006,4.220000,7.070000,40.500000,357.000000
8/15/2014,8670.139648,42.083500,45.799999,15.100000,0.972480,3.776790,96.300003,252.600006,4.370000,7.200000,41.250000,376.000000
8/18/2014,8756.959961,42.083500,45.799999,15.100000,0.972480,3.776790,96.300003,252.600006,4.370000,7.200000,41.250000,376.000000
8/19/2014,8843.780273,41.789902,45.200001,15.100000,1.027520,3.857140,101.000000,254.500000,4.510000,7.210000,41.700001,387.750000
8/21/2014,9013.030273,40.223999,46.500000,15.000000,1.045870,4.267860,108.750000,270.000000,4.380000,7.010000,41.500000,393.000000
8/22/2014,9171.120117,41.007000,46.599998,15.700000,1.110090,4.419640,105.400002,264.500000,4.520000,7.090000,42.500000,398.000000
8/25/2014,9382.219727,42.572800,47.099998,15.850000,1.146790,4.473210,111.050003,274.000000,4.520000,7.170000,43.400002,412.000000
8/26/2014,9522.410156,42.230301,47.500000,15.800000,1.192660,4.669640,115.000000,281.750000,4.450000,7.060000,44.000000,421.000000
8/27/2014,9811.969727,44.187698,49.000000,16.200001,1.302750,4.848210,124.000000,290.000000,4.550000,6.940000,45.900002,430.500000
8/28/2014,9834.790039,44.530201,48.599998,16.299999,1.449540,5.035710,123.500000,284.200012,4.490000,6.800000,45.750000,428.950012
8/29/2014,9817.299805,44.774899,48.950001,16.250000,1.422020,5.080360,127.099998,284.000000,4.530000,6.780000,45.400002,422.000000
9/1/2014,9946.190430,44.236599,49.799999,16.100000,1.467890,5.241070,132.850006,283.950012,4.580000,6.820000,44.599998,432.000000
9/2/2014,10116.440430,46.242901,50.250000,16.600000,1.449540,5.517860,135.199997,289.000000,4.580000,6.800000,45.900002,438.500000
9/3/2014,10437.889648,48.934299,51.400002,17.500000,1.422020,5.669640,131.350006,288.000000,4.860000,7.400000,48.200001,460.500000
9/4/2014,10063.429688,46.781200,49.400002,16.750000,1.412840,5.401790,122.500000,282.250000,4.690000,7.300000,46.700001,441.000000
9/5/2014,10414.669922,49.423599,51.000000,17.600000,1.431190,5.571430,127.199997,293.000000,4.980000,7.440000,49.200001,452.000000
9/8/2014,10653.089844,50.793800,53.000000,18.100000,1.504590,5.901790,122.150002,296.000000,5.240000,7.700000,51.200001,458.250000
9/9/2014,10687.719727,49.912998,53.299999,18.049999,1.651380,6.008930,120.900002,296.500000,5.320000,7.530000,50.400002,461.500000
9/10/2014,10767.419922,50.989601,53.299999,18.549999,1.669720,6.151790,116.500000,295.750000,5.300000,7.630000,50.500000,468.000000
9/11/2014,10966.519531,52.555500,56.000000,18.950001,1.660550,6.339290,118.599998,303.000000,5.400000,7.770000,52.000000,473.000000
9/12/2014,11054.089844,54.855400,55.200001,19.700001,1.633030,6.500000,110.599998,303.500000,5.590000,8.110000,52.700001,476.000000
9/15/2014,10962.320313,52.848999,54.000000,19.400000,1.577980,6.491070,111.599998,305.899994,5.500000,7.930000,53.000000,476.100006
9/16/2014,11448.629883,56.274399,56.599998,20.000000,1.596330,6.651790,118.900002,311.000000,5.770000,8.450000,54.599998,504.000000
9/17/2014,11511.269531,57.253101,55.500000,20.150000,1.623850,6.660710,120.949997,313.500000,5.720000,8.450000,55.900002,504.000000
9/18/2014,11536.290039,58.231800,57.799999,20.100000,1.642200,6.741070,118.000000,319.000000,5.650000,8.450000,56.299999,503.500000
9/19/2014,11580.910156,57.546700,57.950001,19.600000,1.688070,6.839290,116.750000,324.000000,5.680000,8.450000,57.000000,509.000000
9/22/2014,12118.870117,61.657200,61.000000,20.650000,1.779820,7.169640,120.000000,335.000000,6.000000,8.700000,59.849998,533.000000
9/23/2014,12058.019531,60.482800,59.900002,20.299999,1.788990,7.357140,115.650002,327.000000,6.130000,8.600000,58.599998,532.000000
9/24/2014,12257.080078,60.874298,59.000000,20.450001,1.853210,7.848210,117.400002,334.500000,6.140000,8.480000,58.000000,536.500000
9/25/2014,12155.209961,61.901901,59.500000,20.100000,1.844040,8.071430,114.000000,334.000000,6.040000,8.120000,58.000000,528.599976
9/26/2014,12535.530273,61.657200,62.099998,20.700001,1.899080,8.473210,121.000000,341.000000,6.270000,8.170000,59.299999,545.500000
9/29/2014,12593.070313,62.635899,60.650002,21.250000,1.871560,8.776790,110.800003,338.500000,6.500000,8.030000,59.700001,551.000000
9/30/2014,12548.990234,62.440201,60.500000,21.000000,1.807340,8.553570,108.000000,346.100006,6.410000,8.500000,56.500000,558.000000
10/1/2014,11516.280273,56.274399,58.500000,19.700001,1.651380,7.705360,97.199997,316.000000,5.820000,7.950000,55.500000,503.000000
10/2/2014,10703.320313,51.870399,55.799999,17.900000,1.495410,6.964290,96.000000,301.500000,5.470000,7.200000,51.500000,467.500000
10/3/2014,11419.410156,53.974499,58.500000,18.250000,1.642200,7.571430,104.199997,314.000000,5.930000,7.880000,51.500000,506.000000
10/6/2014,10925.519531,50.891701,57.000000,16.700001,1.559630,7.642860,110.000000,299.000000,5.630000,7.300000,47.500000,477.000000
10/7/2014,10914.610352,50.304501,56.000000,16.650000,1.559630,7.660710,117.500000,298.000000,5.570000,7.410000,47.000000,462.000000
10/8/2014,10773.599609,48.934299,55.299999,16.400000,1.559630,7.616070,114.000000,288.500000,5.640000,7.250000,47.000000,457.000000
10/9/2014,10203.900391,46.781200,52.549999,15.800000,1.449540,7.205360,113.500000,275.000000,5.290000,6.700000,43.200001,425.350006
10/10/2014,10040.240234,44.040901,51.700001,15.500000,1.541280,7.276790,105.099998,270.299988,5.250000,6.700000,42.799999,417.000000
10/13/2014,9967.280274,44.040901,51.700001,15.500000,1.541280,7.276790,105.099998,270.299988,5.250000,6.700000,42.799999,417.000000
10/14/2014,9894.320313,44.334499,52.299999,15.350000,1.486240,7.196430,112.750000,262.000000,5.000000,6.490000,42.000000,406.000000
10/15/2014,9653.110352,42.572800,52.500000,15.500000,1.449540,7.116070,102.900002,261.899994,4.780000,6.120000,41.500000,400.000000
10/16/2014,9978.790039,44.921700,53.200001,16.100000,1.495410,7.303570,99.400002,269.000000,5.080000,6.550000,43.900002,414.000000
10/17/2014,10542.599609,48.934299,56.000000,17.299999,1.633030,7.830360,103.000000,260.850006,5.450000,7.500000,46.849998,430.000000
10/20/2014,11092.629883,51.527802,58.900002,18.900000,1.752290,8.339290,99.000000,267.000000,5.900000,8.400000,48.500000,437.500000
10/21/2014,10872.150391,50.108700,56.599998,18.450001,1.715600,8.419640,91.500000,267.000000,5.680000,8.000000,48.000000,448.000000
10/22/2014,10548.230469,48.445000,55.000000,17.900000,1.697250,8.348210,87.000000,254.699997,5.500000,7.700000,46.799999,435.500000
10/23/2014,10268.009766,47.466301,54.500000,17.549999,1.642200,7.857140,81.000000,254.899994,5.320000,7.540000,46.000000,419.950012
10/24/2014,10555.870117,51.381001,56.799999,18.100000,1.642200,8.080360,87.000000,257.299988,5.560000,7.630000,49.750000,428.000000
10/27/2014,10295.559570,48.934299,58.750000,18.000000,1.596330,7.946430,76.500000,255.000000,5.570000,7.370000,47.799999,420.000000
10/28/2014,10446.719727,51.381001,58.700001,18.799999,1.596330,8.035710,77.599998,256.500000,5.520000,7.670000,50.650002,417.000000
10/29/2014,10226.459961,50.891701,56.700001,18.150000,1.541280,7.982140,73.500000,254.000000,5.490000,7.340000,49.700001,413.000000
10/30/2014,10539.440430,52.653301,60.000000,18.750000,1.642200,8.000000,75.750000,255.000000,5.710000,7.600000,51.000000,430.000000
10/31/2014,11019.429688,57.008499,61.700001,19.400000,1.724770,8.178570,77.800003,258.750000,5.910000,8.040000,56.099998,459.500000
11/3/2014,11374.379883,58.721199,62.299999,20.299999,1.816510,8.500000,75.000000,261.000000,6.250000,8.700000,57.450001,471.000000
11/4/2014,11024.280273,57.253101,58.950001,19.750000,1.816510,8.241070,74.199997,249.199997,6.130000,8.370000,56.150002,447.000000
11/5/2014,10885.629883,55.980900,56.549999,19.650000,1.825690,8.035710,73.400002,249.500000,6.000000,8.180000,55.000000,444.000000
11/7/2014,10588.610352,56.078701,55.000000,19.200001,1.798170,7.723210,69.900002,236.449997,6.000000,8.190000,51.250000,435.000000
11/10/2014,10393.370117,54.317101,54.000000,19.100000,1.733940,7.410710,66.500000,234.850006,5.870000,7.940000,52.200001,436.000000
11/11/2014,10271.570313,54.317101,53.500000,18.600000,1.724770,7.446430,66.849998,233.100006,5.700000,7.850000,50.799999,430.950012
11/12/2014,10072.009766,53.338402,52.500000,18.500000,1.715600,7.375000,65.300003,227.000000,5.510000,7.580000,50.500000,416.799988
11/13/2014,9919.509766,52.555500,52.500000,18.700001,1.669720,7.187500,63.250000,220.500000,5.370000,7.550000,49.500000,411.000000
11/14/2014,9749.700195,53.093700,53.299999,18.299999,1.596330,7.053570,61.000000,223.500000,5.440000,7.350000,48.000000,400.000000
11/17/2014,9676.740234,54.023499,52.000000,18.750000,1.596330,7.053570,56.200001,219.000000,5.200000,7.360000,50.000000,400.000000
11/18/2014,9795.040039,53.632000,54.599998,18.799999,1.660550,6.991070,57.000000,217.000000,5.470000,7.820000,50.799999,393.049988
11/19/2014,9584.309570,51.870399,51.700001,18.299999,1.623850,6.723210,57.000000,209.000000,5.300000,7.810000,49.500000,387.000000
11/20/2014,9672.410156,52.604401,51.500000,18.549999,1.587160,6.508930,58.950001,212.500000,5.390000,7.700000,49.500000,401.000000
11/21/2014,9976.669922,55.785099,51.900002,18.799999,1.642200,6.508930,66.000000,220.000000,5.790000,7.900000,50.400002,407.899994
11/24/2014,9956.899903,55.785099,51.900002,18.799999,1.642200,6.508930,66.000000,220.000000,5.790000,7.900000,50.400002,407.899994
11/25/2014,9937.129883,56.274399,52.500000,18.799999,1.614680,6.633930,63.200001,215.399994,5.470000,7.700000,51.500000,418.000000
11/26/2014,10124.580078,56.763802,53.299999,19.250000,1.651380,6.919640,64.000000,217.500000,5.590000,7.800000,53.299999,418.500000
11/27/2014,10122.919922,57.351002,52.400002,19.350000,1.669720,7.187500,62.200001,210.000000,5.620000,7.800000,53.799999,414.000000
11/28/2014,9808.599609,56.176601,51.000000,19.100000,1.669720,7.187500,57.599998,202.000000,5.400000,7.480000,52.000000,396.500000
12/1/2014,9366.559570,53.827702,51.250000,18.549999,1.532110,7.053570,53.500000,191.449997,5.120000,6.950000,49.000000,380.000000
12/2/2014,9378.259766,53.827702,52.250000,18.700001,1.532110,7.187500,54.000000,191.500000,5.150000,7.050000,49.500000,369.500000
12/3/2014,9666.250000,56.714901,52.549999,19.150000,1.587160,7.535710,57.000000,195.000000,5.370000,7.190000,52.000000,378.000000
12/4/2014,9558.780273,57.742500,51.599998,19.150000,1.577980,7.589290,53.650002,192.899994,5.200000,7.200000,51.700001,372.000000
12/5/2014,9580.549805,59.210499,52.400002,19.500000,1.568810,7.482140,52.500000,188.000000,5.440000,7.500000,53.250000,359.000000
12/9/2014,8888.490234,53.632000,49.500000,17.850000,1.458720,7.125000,48.099998,180.500000,5.240000,7.130000,49.400002,321.000000
12/10/2014,8279.040039,48.934299,46.000000,16.500000,1.385320,6.669640,44.200001,170.000000,4.800000,6.900000,46.000000,297.000000
12/11/2014,8650.730469,53.387299,48.000000,17.700001,1.449540,6.955360,43.799999,174.000000,5.070000,7.030000,47.849998,310.000000
12/12/2014,8266.879883,51.870399,46.450001,17.400000,1.376150,6.785710,41.150002,167.449997,4.790000,6.630000,47.000000,287.000000
12/15/2014,7581.720215,47.319500,43.700001,16.299999,1.247710,6.410710,35.000000,160.500000,4.320000,6.050000,44.200001,255.000000
12/16/2014,7670.290039,46.487598,44.000000,16.200001,1.275230,6.428570,37.150002,170.000000,4.300000,5.970000,43.500000,267.000000
12/17/2014,7975.569824,48.200298,47.400002,16.799999,1.376150,6.580360,38.799999,175.000000,4.400000,6.090000,44.000000,285.000000
12/18/2014,7888.850098,47.955601,46.500000,16.850000,1.348620,6.651790,39.500000,171.899994,4.250000,5.850000,45.000000,277.500000
12/19/2014,8022.149902,49.864101,46.400002,17.600000,1.422020,6.830360,40.799999,173.000000,4.240000,5.620000,47.849998,276.500000
12/22/2014,8232.729736,50.549099,45.700001,18.000000,1.486240,7.098210,43.500000,168.000000,4.390000,5.380000,49.000000,287.000000
12/23/2014,8405.874634,52.359699,46.000000,18.400000,1.559630,7.589290,44.599998,170.000000,4.510000,5.430000,50.750000,290.000000
12/29/2014,8443.309570,50.010899,45.500000,18.100000,1.642200,7.785710,41.500000,171.000000,4.550000,5.690000,49.349998,303.000000
12/30/2014,8579.019531,52.066101,46.000000,18.500000,1.688070,7.544640,44.099998,182.000000,4.410000,5.450000,49.500000,315.000000
1/2/2015,8666.450195,53.827702,47.000000,18.650000,1.715600,7.803570,41.299999,183.000000,4.640000,5.650000,50.700001,321.000000
1/5/2015,8123.700195,50.989601,45.250000,17.900000,1.623850,7.517860,36.849998,170.000000,4.450000,5.510000,48.500000,298.500000
1/6/2015,8057.870117,50.695900,45.150002,18.100000,1.587160,7.401790,36.349998,169.500000,4.360000,5.390000,47.500000,297.250000
1/7/2015,8246.150391,51.870399,45.400002,18.500000,1.605500,7.535710,38.950001,170.000000,4.600000,5.600000,49.000000,298.950012
1/8/2015,8395.049805,51.381001,46.500000,18.450001,1.623850,7.535710,41.799999,172.300003,4.930000,5.670000,49.000000,298.000000
1/9/2015,8459.650391,51.625702,46.099998,18.500000,1.614680,7.598210,43.500000,168.000000,4.920000,5.750000,49.700001,299.000000
1/12/2015,8201.679688,51.870399,45.299999,18.600000,1.568810,7.410710,40.099998,162.000000,4.840000,5.690000,50.000000,288.000000
1/13/2015,8226.540039,53.240501,46.000000,19.350000,1.568810,7.321430,41.200001,163.500000,4.900000,5.750000,50.000000,277.000000
1/14/2015,8425.190430,54.806400,48.099998,20.100000,1.605500,7.267860,42.150002,163.500000,4.980000,5.920000,53.000000,288.500000
1/15/2015,8473.209961,55.785099,47.500000,19.850000,1.577980,7.330360,43.200001,167.750000,4.940000,5.900000,53.000000,289.000000
1/16/2015,8658.959961,59.602001,48.700001,20.700001,1.596330,7.133930,44.500000,172.000000,5.020000,5.800000,54.400002,297.000000
1/19/2015,8624.280273,57.938202,48.700001,20.450001,1.688070,7.062500,43.000000,174.899994,5.050000,5.900000,52.799999,296.000000
1/20/2015,8583.240234,59.602001,48.500000,20.950001,1.733940,7.000000,42.599998,172.000000,5.090000,5.880000,52.000000,290.100006
1/21/2015,8673.820313,58.721199,50.000000,20.549999,1.761470,7.107140,44.950001,171.899994,5.200000,5.970000,49.900002,293.500000
1/22/2015,8774.660156,58.036098,50.599998,20.100000,1.807340,7.205360,46.799999,174.300003,5.170000,5.950000,47.549999,301.899994
1/23/2015,8737.589844,57.253101,50.200001,19.750000,1.825690,7.205360,45.700001,171.000000,5.230000,6.040000,48.650002,298.000000
1/26/2015,8808.769531,58.819000,50.500000,20.100000,1.779820,7.232140,45.150002,175.800003,5.330000,6.150000,48.900002,299.000000
1/27/2015,9014.509766,59.406200,49.200001,20.500000,1.779820,7.232140,46.250000,179.800003,5.590000,6.390000,48.000000,308.000000
1/28/2015,8772.519531,58.819000,49.000000,20.500000,1.706420,7.196430,42.049999,174.000000,5.750000,6.340000,49.000000,297.000000
1/29/2015,8485.280273,57.644600,47.500000,19.900000,1.706420,7.232140,39.400002,167.500000,5.570000,6.100000,47.299999,284.600006
1/30/2015,8490.459961,56.959499,46.700001,19.900000,1.770640,7.151790,37.750000,172.500000,5.420000,6.060000,47.200001,289.000000
2/2/2015,8490.459961,56.274399,46.250000,20.500000,1.770640,7.160710,39.200001,179.500000,5.450000,6.100000,48.900002,289.000000
2/3/2015,9022.320313,59.014801,48.000000,20.750000,1.788990,7.392860,43.799999,192.000000,5.590000,6.150000,49.849998,302.000000
2/4/2015,8957.690430,58.231800,47.750000,20.750000,1.788990,7.562500,43.799999,182.500000,5.600000,6.100000,51.000000,299.500000
2/5/2015,9101.759766,58.721199,49.000000,20.750000,1.917430,7.803570,43.400002,184.500000,5.800000,6.250000,51.500000,305.000000
2/6/2015,9008.580078,58.427601,49.000000,20.799999,1.908260,8.017860,40.000000,183.500000,5.690000,6.250000,52.500000,306.000000
2/9/2015,9119.950195,58.819000,49.349998,20.900000,1.926610,8.214290,41.099998,189.500000,5.700000,6.250000,52.750000,305.500000
2/10/2015,9017.019531,60.189201,49.299999,21.549999,1.926610,8.169640,38.650002,182.500000,5.720000,6.220000,53.950001,303.000000
2/11/2015,9118.450195,61.657200,50.650002,22.000000,1.954130,8.232140,39.000000,182.000000,5.740000,6.280000,55.400002,308.000000
2/12/2015,9322.540039,63.663502,50.000000,22.100000,2.018350,8.250000,40.599998,186.000000,5.800000,6.350000,57.400002,317.500000
2/13/2015,9562.230469,66.648499,51.900002,23.150000,2.018350,8.303570,41.700001,188.850006,5.980000,6.420000,59.500000,330.000000
2/18/2015,9513.160156,67.529404,52.450001,23.400000,1.972480,8.125000,41.700001,187.000000,5.850000,6.400000,62.000000,328.500000
2/19/2015,9388.580078,68.018700,54.000000,24.000000,2.000000,8.062500,40.400002,177.899994,5.800000,6.420000,62.599998,321.500000
2/20/2015,9436.740234,67.333603,53.000000,24.500000,2.110090,8.241070,40.150002,174.000000,5.890000,6.870000,63.400002,314.000000
2/23/2015,9509.570313,68.948402,55.500000,25.549999,2.238530,8.473210,38.549999,167.000000,6.050000,7.400000,67.000000,307.000000
2/24/2015,9644.259766,67.529404,55.599998,25.700001,2.229360,8.812500,40.299999,168.750000,6.090000,7.890000,66.099998,304.000000
2/25/2015,9564.330078,70.367500,55.950001,24.950001,2.183490,8.866070,38.700001,168.750000,6.150000,7.690000,64.900002,306.500000
2/26/2015,9334.769531,65.180496,53.299999,24.100000,2.183490,8.705360,37.599998,166.500000,6.150000,7.690000,59.099998,296.500000
2/27/2015,9601.610352,66.550697,55.000000,25.000000,2.266060,8.616070,39.599998,170.100006,6.170000,8.000000,60.000000,308.000000
3/2/2015,9575.349609,66.550697,53.000000,24.850000,2.339450,8.482140,38.150002,169.000000,6.240000,8.290000,60.000000,305.500000
